alpha,beta,p_stay_noreward,p_stay_reward
-0.97066555,0.68805391,0.27474786,0.42981361
-0.96514439,0.68281823,0.27584939000000003,0.42988358
-0.97938608,0.64683905,0.27301362,0.41762102
-0.92581186,0.67548127,0.28377517,0.43774213
-1.0099846,0.7541528,0.26698286,0.43638862
-0.93068816,0.68159511,0.28278512,0.43804674
-0.99010288,0.65628992,0.27089176,0.41731316
-0.98495429,0.71189466,0.27190985,0.43215612
-0.99122631,0.7076854,0.27066993,0.42958589
-0.99589728,0.72483324,0.26974883,0.43264589
-1.0026213,0.72315296,0.26842635,0.43058412
-0.93287086,0.64692931,0.28234264,0.42899773
-0.92044806,0.5709756,0.28486661,0.41351035
-0.8842,0.61856706,0.29230819,0.43397951
-1.0012715,0.681169,0.26869151,0.42065077
-1.0014588,0.68620527,0.2686547,0.42183293
-0.99956871,0.66783272,0.26902623,0.41781829
-0.96870351,0.72794746,0.275139,0.44010004
-0.99388656,0.69293026,0.27014509,0.42532372
-0.99415482,0.69816177,0.27009221,0.42653731
-0.91775975,0.59231483,0.28541458,0.41934936
-0.96209389,0.72400601,0.27645916,0.44075762
-0.96488139,0.59363469,0.27590193,0.40823981
-0.96709224,0.67272105,0.27546046,0.42693406
-0.92150313,0.62618207,0.28465172,0.42670168
-0.97304107,0.63310028,0.27427477,0.41582386
-1.0110947,0.75484874,0.26676567,0.43628676
-1.0243083,0.74121909,0.26418905,0.42969658
-0.99804267,0.74515737,0.26932643,0.43711346
-0.93975876,0.63185307,0.28094907,0.42362602
-0.89823423,0.60769798,0.2894135,0.42787259
-0.93229673,0.59506965,0.28245899,0.41648321
-0.93039591,0.67164108,0.2828444,0.43566982
-0.95571984,0.67585857,0.27773597,0.43048779
-0.97161608,0.66926534,0.2745585,0.42498293
-0.96275421,0.69143213,0.27632709,0.43258256
-0.99049047,0.64370905,0.27081521,0.41416313
-0.97972278,0.63381072,0.27294679,0.41437408
-0.96284114,0.73946903,0.27630971,0.44438801
-0.9569589,0.7306558,0.27748749,0.44366445
-0.95230748,0.69382952,0.27842101,0.4357379
-0.98735322,0.71022296,0.27143518,0.43115747
-0.88813596,0.57342678,0.29149465,0.4219657
-0.94476579,0.5741163,0.27993868,0.40838409
-0.94144951,0.59300954,0.28060764,0.41376078
-0.91587821,0.65125742,0.28579848,0.43422816
-0.91075128,0.6698521,0.28684613,0.44006477
-0.92281327,0.68544227,0.28438502,0.44093433
-0.96634361,0.61215176,0.2756099,0.41236628
-0.95527624,0.71304203,0.27782497,0.43973584
-1.0456841,0.73637438,0.26005472,0.42328323
-1.0280405,0.80687415,0.26346418,0.44493271
-1.0455005,0.84156575,0.26009006,0.44919227
-1.0460372,0.82760543,0.2599868,0.44560816
-1.0121066,0.71111955,0.26656778,0.4253162
-0.91697489,0.58427881,0.28557468,0.41758477
-1.0024791,0.76117962,0.26845428,0.43996613
-0.97946935,0.64622378,0.27299709,0.41745113
-1.0199443,0.7562703,0.26503826,0.43446078
-1.0379591,0.73900429,0.26154397,0.425813
-0.95578681,0.70352404,0.27772254,0.43726663
-0.95027438,0.70458807,0.27882965,0.43888553
-1.0270192,0.68628123,0.26366239,0.41563022
-1.0407244,0.83922645,0.26101025,0.44979527
-1.0344628,0.7819271,0.26221981,0.43719947
-1.0068005,0.70626218,0.26760647,0.4254259
-1.0765266,0.73725259,0.25416389,0.41598584
-1.0299673,0.74638051,0.26309045,0.42957466
-0.88669121,0.59021196,0.29179312,0.42641839
-0.88658575,0.60213157,0.29181491,0.42936211
-0.95373904,0.61268937,0.27813349,0.41555452
-0.9592122,0.72071807,0.27703595,0.44065748
-0.96214462,0.62938739,0.27644901,0.4175699
-0.95547696,0.61908122,0.2777847,0.41668526
-1.0019287,0.69456866,0.26856238,0.42375924
-0.89483954,0.65800068,0.29011213,0.44106551
-0.96664545,0.61337721,0.27554964,0.41259011
-0.91282243,0.66213899,0.28642263,0.43765529
-1.0022202,0.67642711,0.26850512,0.41926457
-0.93619754,0.6289749,0.28166906,0.42379281
-0.91617043,0.65565684,0.28573884,0.43523746
-0.91496639,0.64220341,0.28598464,0.43222891
-0.93748191,0.6124995,0.28140926,0.41946198
-1.0233452,0.75527202,0.26437631,0.43338019
-0.91764999,0.60908515,0.28543697,0.42346508
-1.0241003,0.75975635,0.26422948,0.43429617
-1.0026507,0.73094083,0.26842059,0.43248738
-0.91226664,0.60425154,0.28653624,0.4235993
